recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyT_session-y070316009-12_lfp-8,0,1,11,6,0.944503304076792,-0.3004912860987611,0.9911516051711082,-49.02315093913816
monkeyT_session-y070316009-12_lfp-8,0,1,11,7,0.969558122345628,0.1582962894640194,0.9823953724771184,25.75740077002625
monkeyT_session-y070316009-12_lfp-8,0,1,11,8,0.969558122345628,-0.1582962894640194,0.9823953724771184,-25.75740077002625
monkeyT_session-y070316009-12_lfp-8,0,1,11,9,0.962396039876275,0.0706631670155396,0.9649867464075362,11.664893439831596
monkeyT_session-y070316009-12_lfp-8,0,1,11,10,0.962396039876275,-0.0706631670155396,0.9649867464075362,-11.664893439831596
monkeyT_session-y070316009-12_lfp-8,0,2,11,0,-0.700474796492371,0.0,0.700474796492371,500.0
monkeyT_session-y070316009-12_lfp-8,0,2,11,1,0.6733497831506756,0.6219830832243599,0.916658543998987,118.69198207217634
monkeyT_session-y070316009-12_lfp-8,0,2,11,2,0.6733497831506756,-0.6219830832243599,0.916658543998987,-118.69198207217634
monkeyT_session-y070316009-12_lfp-8,0,2,11,3,0.8755266415885319,0.3995349040311268,0.9623798832428156,68.13597927124259
monkeyT_session-y070316009-12_lfp-8,0,2,11,4,0.8755266415885319,-0.3995349040311268,0.9623798832428156,-68.13597927124259
monkeyT_session-y070316009-12_lfp-8,0,2,11,5,0.9444425581479868,0.3019130284087992,0.9915257043385644,49.24357769157413
monkeyT_session-y070316009-12_lfp-8,0,2,11,6,0.9444425581479868,-0.3019130284087992,0.9915257043385644,-49.24357769157413
monkeyT_session-y070316009-12_lfp-8,0,2,11,7,0.9703260381381896,0.1592169404143285,0.9833019141666792,25.88444026423309
monkeyT_session-y070316009-12_lfp-8,0,2,11,8,0.9703260381381896,-0.1592169404143285,0.9833019141666792,-25.88444026423309
monkeyT_session-y070316009-12_lfp-8,0,2,11,9,0.9617025505791832,0.0650688239639586,0.963901316340298,10.752041111496514
monkeyT_session-y070316009-12_lfp-8,0,2,11,10,0.9617025505791832,-0.0650688239639586,0.963901316340298,-10.752041111496514
monkeyT_session-y070316009-12_lfp-8,0,0,12,0,-0.8317520974073563,0.0,0.8317520974073563,500.0
monkeyT_session-y070316009-12_lfp-8,0,0,12,1,0.6091220166403882,0.5921140102486118,0.8494872761193933,122.74671474579914
monkeyT_session-y070316009-12_lfp-8,0,0,12,2,0.6091220166403882,-0.5921140102486118,0.8494872761193933,-122.74671474579914
monkeyT_session-y070316009-12_lfp-8,0,0,12,3,0.842403102488086,0.3950434361679341,0.9304312460041964,69.7892929441488
monkeyT_session-y070316009-12_lfp-8,0,0,12,4,0.842403102488086,-0.3950434361679341,0.9304312460041964,-69.7892929441488
monkeyT_session-y070316009-12_lfp-8,0,0,12,5,0.9381266668044436,0.301238607030462,0.985305202125346,49.45045564622317
monkeyT_session-y070316009-12_lfp-8,0,0,12,6,0.9381266668044436,-0.301238607030462,0.985305202125346,-49.45045564622317
monkeyT_session-y070316009-12_lfp-8,0,0,12,7,0.9635461258493848,0.1465559743802238,0.9746280266162548,24.023439059236196
monkeyT_session-y070316009-12_lfp-8,0,0,12,8,0.9635461258493848,-0.1465559743802238,0.9746280266162548,-24.023439059236196
monkeyT_session-y070316009-12_lfp-8,0,0,12,9,0.9034642146712828,0.0,0.9034642146712828,0.0
