lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,direction,all_band_power,ok,0.5948275862068966,0.5940734122552305,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,delay,all_band_power,ok,0.603448275862069,0.6033303597977996,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,condition,all_band_power,ok,0.39285714285714285,0.3940130045393203,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,post_go,direction,all_band_power,ok,0.5689655172413793,0.5684523809523809,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,post_go,delay,all_band_power,ok,0.5775862068965517,0.577554812337421,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,post_go,condition,all_band_power,ok,0.36607142857142855,0.3652156067410305,4,112,28
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,pre_go,direction,all_band_power,ok,0.575,0.5749704840613932,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,pre_go,delay,all_band_power,ok,0.925,0.9249947913049518,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,pre_go,condition,all_band_power,ok,0.5166666666666667,0.5134482891839337,4,120,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,peri_go,direction,all_band_power,ok,0.5333333333333333,0.5286195286195287,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,peri_go,delay,all_band_power,ok,0.675,0.6749774289881242,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,peri_go,condition,all_band_power,ok,0.35833333333333334,0.34580222037849156,4,120,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,all_band_power,ok,0.55,0.5498749652681301,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,delay,all_band_power,ok,0.6,0.5989974937343359,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,condition,all_band_power,ok,0.31666666666666665,0.30262085192877025,4,120,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,post_go,direction,all_band_power,ok,0.5416666666666666,0.5416348357524827,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,post_go,delay,all_band_power,ok,0.575,0.5747342088805503,2,120,60
