lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_fit_success_fraction
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,6,movement,direction,beta,ok,0.20238095238095238,0.1679743669330339,6,252,42,0.9960629921259843
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,6,movement,direction,low_gamma,ok,0.14285714285714285,0.10992602601204715,6,252,42,0.9960629921259843
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,6,movement,direction,average_psd,ok,0.21428571428571427,0.18625824746410005,6,252,42,0.9960629921259843
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,6,movement,direction,all_band_power,ok,0.32142857142857145,0.2876206441172638,6,252,42,0.9960629921259843
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,6,movement,direction,torus_nonlinear_15,ok,0.21031746031746032,0.20744123695471903,6,252,42,0.9960629921259843
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,movement,direction,delta,ok,0.20634920634920634,0.19179541225192343,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,movement,direction,theta,ok,0.27380952380952384,0.25570528854221286,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,movement,direction,alpha,ok,0.19047619047619047,0.17472881429732415,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,movement,direction,beta,ok,0.18253968253968253,0.14528435907889095,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,movement,direction,low_gamma,ok,0.15476190476190477,0.12062637043840051,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,movement,direction,average_psd,ok,0.24206349206349206,0.1738133882315468,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,movement,direction,all_band_power,ok,0.3134920634920635,0.3066397699180637,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,movement,direction,torus_nonlinear_15,ok,0.14285714285714285,0.14204905884131933,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,movement,direction,delta,ok,0.23015873015873015,0.20716321545517177,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,movement,direction,theta,ok,0.3055555555555556,0.2845890320085876,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,movement,direction,alpha,ok,0.15079365079365079,0.11829547777739398,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,movement,direction,beta,ok,0.15079365079365079,0.13422941358422605,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,movement,direction,low_gamma,ok,0.15873015873015872,0.1429602904335548,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,movement,direction,average_psd,ok,0.2261904761904762,0.21579278261196386,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,movement,direction,all_band_power,ok,0.3333333333333333,0.32257703925246844,6,252,42,1.0
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,movement,direction,torus_nonlinear_15,ok,0.23412698412698413,0.2353639173224208,6,252,42,1.0
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,5,movement,direction,delta,ok,0.3253968253968254,0.28641399510613835,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,5,movement,direction,theta,ok,0.19047619047619047,0.1369346825789657,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,5,movement,direction,alpha,ok,0.14682539682539683,0.1311916841328606,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,5,movement,direction,beta,ok,0.17063492063492064,0.1410066555845184,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,5,movement,direction,low_gamma,ok,0.23015873015873015,0.19145957420398196,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,5,movement,direction,average_psd,ok,0.20634920634920634,0.1725342890026517,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,5,movement,direction,all_band_power,ok,0.373015873015873,0.36327514471905986,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,5,movement,direction,torus_nonlinear_15,ok,0.20634920634920634,0.20561590594646054,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,6,movement,direction,delta,ok,0.26587301587301587,0.2152943709988235,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,6,movement,direction,theta,ok,0.2222222222222222,0.17262617407661726,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,6,movement,direction,alpha,ok,0.1626984126984127,0.15154068429968343,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,6,movement,direction,beta,ok,0.15079365079365079,0.1281223013783692,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,6,movement,direction,low_gamma,ok,0.2261904761904762,0.17761519582524912,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,6,movement,direction,average_psd,ok,0.18253968253968253,0.17081369666115429,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,6,movement,direction,all_band_power,ok,0.25793650793650796,0.25356461865518815,6,252,42,0.9921568627450981
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,6,movement,direction,torus_nonlinear_15,ok,0.17063492063492064,0.16769582304129457,6,252,42,0.9921568627450981
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,5,movement,direction,delta,ok,0.27380952380952384,0.21937593754663767,6,252,42,0.9960474308300395
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,5,movement,direction,theta,ok,0.1984126984126984,0.15170077688347158,6,252,42,0.9960474308300395
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,5,movement,direction,alpha,ok,0.20238095238095238,0.14067364771169003,6,252,42,0.9960474308300395
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,5,movement,direction,beta,ok,0.20238095238095238,0.17860457578344877,6,252,42,0.9960474308300395
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,5,movement,direction,low_gamma,ok,0.15476190476190477,0.133262080605792,6,252,42,0.9960474308300395
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,5,movement,direction,average_psd,ok,0.21825396825396826,0.19323339809591167,6,252,42,0.9960474308300395
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,5,movement,direction,all_band_power,ok,0.30158730158730157,0.2736040349675088,6,252,42,0.9960474308300395
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,5,movement,direction,torus_nonlinear_15,ok,0.23412698412698413,0.23074456514902486,6,252,42,0.9960474308300395
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,6,movement,direction,delta,ok,0.21825396825396826,0.16897200945824112,6,252,42,1.0
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,6,movement,direction,theta,ok,0.1865079365079365,0.16228990467253235,6,252,42,1.0
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,6,movement,direction,alpha,ok,0.15476190476190477,0.11795582108389117,6,252,42,1.0
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,6,movement,direction,beta,ok,0.1984126984126984,0.14414714954840185,6,252,42,1.0
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,6,movement,direction,low_gamma,ok,0.17857142857142858,0.13777581929755842,6,252,42,1.0
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,6,movement,direction,average_psd,ok,0.19047619047619047,0.1564906730136615,6,252,42,1.0
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,6,movement,direction,all_band_power,ok,0.27380952380952384,0.2709964436872067,6,252,42,1.0
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,6,movement,direction,torus_nonlinear_15,ok,0.19047619047619047,0.19108911573477108,6,252,42,1.0
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,movement,direction,delta,ok,0.19444444444444445,0.17940935719480586,6,252,42,0.9920634920634921
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,movement,direction,theta,ok,0.27380952380952384,0.24023691677544176,6,252,42,0.9920634920634921
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,movement,direction,alpha,ok,0.18253968253968253,0.15694379438463896,6,252,42,0.9920634920634921
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,movement,direction,beta,ok,0.16666666666666666,0.15252322500451365,6,252,42,0.9920634920634921
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,movement,direction,low_gamma,ok,0.19047619047619047,0.1511291506984829,6,252,42,0.9920634920634921
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,movement,direction,average_psd,ok,0.21031746031746032,0.19116405950848447,6,252,42,0.9920634920634921
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,movement,direction,all_band_power,ok,0.24206349206349206,0.23702945142926382,6,252,42,0.9920634920634921
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,movement,direction,torus_nonlinear_15,ok,0.14682539682539683,0.1375922498278532,6,252,42,0.9920634920634921
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,movement,direction,delta,ok,0.2222222222222222,0.19614236855682776,6,252,42,0.9880952380952381
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,movement,direction,theta,ok,0.25396825396825395,0.20565916582433383,6,252,42,0.9880952380952381
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,movement,direction,alpha,ok,0.16666666666666666,0.14946334453143503,6,252,42,0.9880952380952381
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,movement,direction,beta,ok,0.14285714285714285,0.1349713698900182,6,252,42,0.9880952380952381
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,movement,direction,low_gamma,ok,0.1984126984126984,0.14497687090389463,6,252,42,0.9880952380952381
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,movement,direction,average_psd,ok,0.23809523809523808,0.2135854854213762,6,252,42,0.9880952380952381
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,movement,direction,all_band_power,ok,0.25,0.22690094244008727,6,252,42,0.9880952380952381
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,movement,direction,torus_nonlinear_15,ok,0.16666666666666666,0.16101439230021672,6,252,42,0.9880952380952381
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,movement,direction,delta,ok,0.7049180327868853,0.7046004842615012,2,122,61,1.0
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,movement,direction,theta,ok,0.47540983606557374,0.47186147186147187,2,122,61,1.0
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,movement,direction,alpha,ok,0.5819672131147541,0.5817142857142856,2,122,61,1.0
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,movement,direction,beta,ok,0.5983606557377049,0.5970340411189754,2,122,61,1.0
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,movement,direction,low_gamma,ok,0.6475409836065574,0.6434930343187224,2,122,61,1.0
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,movement,direction,average_psd,ok,0.6311475409836066,0.6238437821171634,2,122,61,1.0
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,movement,direction,all_band_power,ok,0.680327868852459,0.680306389840758,2,122,61,1.0
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,movement,direction,torus_nonlinear_15,ok,0.6639344262295082,0.6633690019516791,2,122,61,1.0
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,movement,direction,delta,ok,0.6557377049180327,0.6557377049180327,2,122,61,0.976
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,movement,direction,theta,ok,0.5409836065573771,0.5409836065573771,2,122,61,0.976
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,movement,direction,alpha,ok,0.5491803278688525,0.5484218318863988,2,122,61,0.976
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,movement,direction,beta,ok,0.5819672131147541,0.5805864509605663,2,122,61,0.976
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,movement,direction,low_gamma,ok,0.6311475409836066,0.6281243649664703,2,122,61,0.976
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,movement,direction,average_psd,ok,0.5491803278688525,0.540253511476533,2,122,61,0.976
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,movement,direction,all_band_power,ok,0.6639344262295082,0.6633690019516791,2,122,61,0.976
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,movement,direction,torus_nonlinear_15,ok,0.5491803278688525,0.5491500369549149,2,122,61,0.976
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,movement,direction,delta,ok,0.2698412698412698,0.22399732889666168,6,252,42,0.9922779922779923
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,movement,direction,theta,ok,0.19047619047619047,0.14678426632781438,6,252,42,0.9922779922779923
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,movement,direction,alpha,ok,0.2261904761904762,0.1748183987091425,6,252,42,0.9922779922779923
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,movement,direction,beta,ok,0.21031746031746032,0.15616811725457894,6,252,42,0.9922779922779923
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,movement,direction,low_gamma,ok,0.21428571428571427,0.1700226833334856,6,252,42,0.9922779922779923
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,movement,direction,average_psd,ok,0.24206349206349206,0.19228752160507348,6,252,42,0.9922779922779923
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,movement,direction,all_band_power,ok,0.32142857142857145,0.29692569209209824,6,252,42,0.9922779922779923
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,movement,direction,torus_nonlinear_15,ok,0.21031746031746032,0.2080797267721307,6,252,42,0.9922779922779923
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,movement,direction,delta,ok,0.26587301587301587,0.23221779086570515,6,252,42,0.9961389961389961
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,movement,direction,theta,ok,0.15079365079365079,0.14554618725974222,6,252,42,0.9961389961389961
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,movement,direction,alpha,ok,0.2261904761904762,0.18954891346195693,6,252,42,0.9961389961389961
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,movement,direction,beta,ok,0.19047619047619047,0.146289405297879,6,252,42,0.9961389961389961
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,movement,direction,low_gamma,ok,0.19444444444444445,0.171451362086698,6,252,42,0.9961389961389961
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,movement,direction,average_psd,ok,0.1984126984126984,0.18299736329264074,6,252,42,0.9961389961389961
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,movement,direction,all_band_power,ok,0.30158730158730157,0.28349400271665076,6,252,42,0.9961389961389961
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,movement,direction,torus_nonlinear_15,ok,0.21428571428571427,0.21385542510640862,6,252,42,0.9961389961389961
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,movement,direction,delta,ok,0.25396825396825395,0.21168752650169478,6,252,42,0.9961389961389961
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,movement,direction,theta,ok,0.20238095238095238,0.1735030722136047,6,252,42,0.9961389961389961
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,movement,direction,alpha,ok,0.19047619047619047,0.1691786523593276,6,252,42,0.9961389961389961
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,movement,direction,beta,ok,0.15476190476190477,0.15486525535227033,6,252,42,0.9961389961389961
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,movement,direction,low_gamma,ok,0.16666666666666666,0.13520101902454845,6,252,42,0.9961389961389961
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,movement,direction,average_psd,ok,0.17063492063492064,0.14132811446220384,6,252,42,0.9961389961389961
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,movement,direction,all_band_power,ok,0.2619047619047619,0.25715560856837805,6,252,42,0.9961389961389961
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,movement,direction,torus_nonlinear_15,ok,0.24603174603174602,0.243146130047616,6,252,42,0.9961389961389961
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,movement,direction,delta,ok,0.24603174603174602,0.19568964187811252,6,252,42,1.0
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,movement,direction,theta,ok,0.19444444444444445,0.17090276414327796,6,252,42,1.0
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,movement,direction,alpha,ok,0.19047619047619047,0.14161578634263702,6,252,42,1.0
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,movement,direction,beta,ok,0.17857142857142858,0.1459087545715703,6,252,42,1.0
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,movement,direction,low_gamma,ok,0.1984126984126984,0.17576781344627876,6,252,42,1.0
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,movement,direction,average_psd,ok,0.20634920634920634,0.16661752672486582,6,252,42,1.0
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,movement,direction,all_band_power,ok,0.27380952380952384,0.2587743769261245,6,252,42,1.0
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,movement,direction,torus_nonlinear_15,ok,0.14285714285714285,0.14137015031751873,6,252,42,1.0
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,movement,direction,delta,ok,0.21031746031746032,0.1905416416646629,6,252,42,1.0
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,movement,direction,theta,ok,0.15873015873015872,0.14924098348601061,6,252,42,1.0
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,movement,direction,alpha,ok,0.20634920634920634,0.1586927026658181,6,252,42,1.0
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,movement,direction,beta,ok,0.1626984126984127,0.1523240523561448,6,252,42,1.0
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,movement,direction,low_gamma,ok,0.1984126984126984,0.1765431899994947,6,252,42,1.0
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,movement,direction,average_psd,ok,0.19047619047619047,0.14649141115158876,6,252,42,1.0
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,movement,direction,all_band_power,ok,0.2222222222222222,0.22277634715995134,6,252,42,1.0
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,movement,direction,torus_nonlinear_15,ok,0.1626984126984127,0.16160699765350928,6,252,42,1.0
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,movement,direction,delta,ok,0.1626984126984127,0.13645935851818206,6,252,42,0.9921875
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,movement,direction,theta,ok,0.17063492063492064,0.15510012949557048,6,252,42,0.9921875
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,movement,direction,alpha,ok,0.1865079365079365,0.16601090213113448,6,252,42,0.9921875
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,movement,direction,beta,ok,0.15476190476190477,0.1220147396777152,6,252,42,0.9921875
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,movement,direction,low_gamma,ok,0.1984126984126984,0.16524207089261386,6,252,42,0.9921875
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,movement,direction,average_psd,ok,0.15873015873015872,0.1416547930614427,6,252,42,0.9921875
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,movement,direction,all_band_power,ok,0.14682539682539683,0.14424561709044467,6,252,42,0.9921875
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,movement,direction,torus_nonlinear_15,ok,0.1349206349206349,0.12877090601210653,6,252,42,0.9921875
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,movement,direction,delta,ok,0.25793650793650796,0.22705627705627704,6,252,42,0.9961089494163424
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,movement,direction,theta,ok,0.1349206349206349,0.1291602370440791,6,252,42,0.9961089494163424
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,movement,direction,alpha,ok,0.12301587301587301,0.11220399318990866,6,252,42,0.9961089494163424
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,movement,direction,beta,ok,0.21031746031746032,0.19579511664458926,6,252,42,0.9961089494163424
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,movement,direction,low_gamma,ok,0.1984126984126984,0.1590610083366497,6,252,42,0.9961089494163424
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,movement,direction,average_psd,ok,0.1984126984126984,0.16051636863163846,6,252,42,0.9961089494163424
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,movement,direction,all_band_power,ok,0.2777777777777778,0.26569551591010815,6,252,42,0.9961089494163424
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,movement,direction,torus_nonlinear_15,ok,0.1388888888888889,0.13805258786883284,6,252,42,0.9961089494163424
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,movement,direction,delta,ok,0.21031746031746032,0.16422830491204973,6,252,42,1.0
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,movement,direction,theta,ok,0.25396825396825395,0.18788188735755382,6,252,42,1.0
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,movement,direction,alpha,ok,0.1984126984126984,0.1813474830052538,6,252,42,1.0
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,movement,direction,beta,ok,0.21031746031746032,0.15817155322167853,6,252,42,1.0
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,movement,direction,low_gamma,ok,0.19047619047619047,0.14096983038588876,6,252,42,1.0
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,movement,direction,average_psd,ok,0.14682539682539683,0.11409638462499098,6,252,42,1.0
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,movement,direction,all_band_power,ok,0.2857142857142857,0.26478966516541325,6,252,42,1.0
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,movement,direction,torus_nonlinear_15,ok,0.21031746031746032,0.20547681319423913,6,252,42,1.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,movement,direction,delta,ok,0.20930232558139536,0.18051898559397692,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,movement,direction,theta,ok,0.18604651162790697,0.14331709774954488,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,movement,direction,alpha,ok,0.22093023255813954,0.17200266737383182,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,movement,direction,beta,ok,0.2131782945736434,0.18900697724562607,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,movement,direction,low_gamma,ok,0.17829457364341086,0.1615960454870449,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,movement,direction,average_psd,ok,0.13953488372093023,0.13445646948012266,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,movement,direction,all_band_power,ok,0.2364341085271318,0.22170307774263098,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,movement,direction,torus_nonlinear_15,ok,0.1744186046511628,0.16966553040028556,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,movement,direction,delta,ok,0.25193798449612403,0.2019486323632784,6,258,43,0.9923664122137404
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,movement,direction,theta,ok,0.1937984496124031,0.149039567438665,6,258,43,0.9923664122137404
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,movement,direction,alpha,ok,0.24031007751937986,0.18463252326141413,6,258,43,0.9923664122137404
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,movement,direction,beta,ok,0.21705426356589147,0.19432997253433137,6,258,43,0.9923664122137404
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,movement,direction,low_gamma,ok,0.1511627906976744,0.13526541681544746,6,258,43,0.9923664122137404
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,movement,direction,average_psd,ok,0.20155038759689922,0.16674518388454596,6,258,43,0.9923664122137404
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,movement,direction,all_band_power,ok,0.26356589147286824,0.2494176765365538,6,258,43,0.9923664122137404
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,movement,direction,torus_nonlinear_15,ok,0.16666666666666666,0.1569987030678015,6,258,43,0.9923664122137404
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,movement,direction,delta,ok,0.24806201550387597,0.20930672133885764,6,258,43,0.9961832061068703
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,movement,direction,theta,ok,0.19767441860465115,0.1755246079326829,6,258,43,0.9961832061068703
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,movement,direction,alpha,ok,0.2248062015503876,0.1823810433376618,6,258,43,0.9961832061068703
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,movement,direction,beta,ok,0.20930232558139536,0.19741304999787154,6,258,43,0.9961832061068703
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,movement,direction,low_gamma,ok,0.18604651162790697,0.14825352576413023,6,258,43,0.9961832061068703
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,movement,direction,average_psd,ok,0.25193798449612403,0.1873854631986364,6,258,43,0.9961832061068703
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,movement,direction,all_band_power,ok,0.28294573643410853,0.2804281126642382,6,258,43,0.9961832061068703
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,movement,direction,torus_nonlinear_15,ok,0.2248062015503876,0.2183002316998172,6,258,43,0.9961832061068703
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,movement,direction,delta,ok,0.23255813953488372,0.19228761584725426,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,movement,direction,theta,ok,0.20155038759689922,0.17030425696005738,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,movement,direction,alpha,ok,0.19767441860465115,0.14142482397051845,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,movement,direction,beta,ok,0.20930232558139536,0.1925217969015923,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,movement,direction,low_gamma,ok,0.12015503875968993,0.09220328196069882,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,movement,direction,average_psd,ok,0.15503875968992248,0.12501570320031674,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,movement,direction,all_band_power,ok,0.22868217054263565,0.21324030532962482,6,258,43,1.0
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,movement,direction,torus_nonlinear_15,ok,0.22868217054263565,0.22560052434746178,6,258,43,1.0
