lfp_uid,monkey,session_id,lfp_id,direction,delay,n_trials
monkeyM_session-o080527006-16_lfp-2,M,o080527006-16,2,3,short,24
monkeyM_session-o080527006-16_lfp-2,M,o080527006-16,2,3,long,25
monkeyM_session-o080527006-16_lfp-2,M,o080527006-16,2,4,short,25
monkeyM_session-o080527006-16_lfp-2,M,o080527006-16,2,4,long,24
monkeyM_session-o080527006-16_lfp-2,M,o080527006-16,2,5,short,24
monkeyM_session-o080527006-16_lfp-2,M,o080527006-16,2,5,long,24
monkeyM_session-o080527006-16_lfp-2,M,o080527006-16,2,6,short,24
monkeyM_session-o080527006-16_lfp-2,M,o080527006-16,2,6,long,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,1,short,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,1,long,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,2,short,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,2,long,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,3,short,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,3,long,25
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,4,short,25
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,4,long,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,5,short,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,5,long,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,6,short,24
monkeyM_session-o080527006-16_lfp-1,M,o080527006-16,1,6,long,24
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,1,short,0
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,1,long,0
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,2,short,0
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,2,long,0
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,3,short,25
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,3,long,21
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,4,short,0
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,4,long,0
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,5,short,0
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,5,long,0
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,6,short,20
monkeyM_session-o080528001-5_lfp-1,M,o080528001-5,1,6,long,20
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,1,short,22
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,1,long,17
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,2,short,24
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,2,long,18
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,3,short,21
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,3,long,16
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,4,short,21
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,4,long,22
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,5,short,20
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,5,long,20
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,6,short,22
monkeyM_session-o080528006-15_lfp-4,M,o080528006-15,4,6,long,19
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,1,short,22
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,1,long,17
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,2,short,24
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,2,long,18
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,3,short,21
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,3,long,16
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,4,short,21
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,4,long,22
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,5,short,20
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,5,long,20
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,6,short,22
monkeyM_session-o080528006-15_lfp-2,M,o080528006-15,2,6,long,19
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,1,short,17
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,1,long,12
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,2,short,17
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,2,long,15
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,3,short,15
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,3,long,19
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,4,short,18
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,4,long,12
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,5,short,15
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,5,long,18
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,6,short,19
monkeyM_session-o080528016-25_lfp-4,M,o080528016-25,4,6,long,15
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,1,short,17
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,1,long,12
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,2,short,17
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,2,long,15
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,3,short,15
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,3,long,19
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,4,short,18
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,4,long,12
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,5,short,15
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,5,long,18
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,6,short,19
monkeyM_session-o080528016-25_lfp-2,M,o080528016-25,2,6,long,15
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,1,short,0
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,1,long,0
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,2,short,0
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,2,long,0
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,3,short,24
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,3,long,24
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,4,short,0
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,4,long,0
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,5,short,0
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,5,long,0
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,6,short,25
monkeyM_session-o080710002-4_lfp-6,M,o080710002-4,6,6,long,23
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,1,short,0
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,1,long,0
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,2,short,0
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,2,long,0
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,3,short,24
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,3,long,24
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,4,short,0
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,4,long,0
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,5,short,0
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,5,long,0
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,6,short,25
monkeyM_session-o080710002-4_lfp-5,M,o080710002-4,5,6,long,23
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,1,short,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,1,long,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,2,short,19
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,2,long,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,3,short,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,3,long,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,4,short,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,4,long,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,5,short,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,5,long,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,6,short,20
monkeyM_session-o080710006-11_lfp-6,M,o080710006-11,6,6,long,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,1,short,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,1,long,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,2,short,19
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,2,long,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,3,short,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,3,long,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,4,short,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,4,long,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,5,short,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,5,long,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,6,short,20
monkeyM_session-o080710006-11_lfp-5,M,o080710006-11,5,6,long,20
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,1,short,30
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,1,long,30
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,2,short,0
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,2,long,0
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,3,short,0
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,3,long,0
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,4,short,31
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,4,long,29
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,5,short,0
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,5,long,0
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,6,short,0
monkeyM_session-o080710012-14_lfp-5,M,o080710012-14,5,6,long,0
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,1,short,18
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,1,long,18
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,2,short,21
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,2,long,19
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,3,short,21
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,3,long,17
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,4,short,21
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,4,long,21
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,5,short,21
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,5,long,20
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,6,short,19
monkeyM_session-o080711002-7_lfp-8,M,o080711002-7,8,6,long,18
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,1,short,18
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,1,long,18
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,2,short,21
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,2,long,19
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,3,short,21
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,3,long,17
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,4,short,21
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,4,long,21
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,5,short,21
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,5,long,20
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,6,short,19
monkeyM_session-o080711002-7_lfp-6,M,o080711002-7,6,6,long,18
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,1,short,50
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,1,long,49
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,2,short,0
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,2,long,0
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,3,short,0
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,3,long,0
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,4,short,49
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,4,long,50
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,5,short,0
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,5,long,0
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,6,short,0
monkeyM_session-o080711008-12_lfp-5,M,o080711008-12,5,6,long,0
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,1,short,25
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,1,long,26
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,2,short,0
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,2,long,0
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,3,short,0
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,3,long,0
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,4,short,26
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,4,long,27
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,5,short,0
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,5,long,0
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,6,short,0
monkeyM_session-o080718002-4_lfp-6,M,o080718002-4,6,6,long,0
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,1,short,25
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,1,long,26
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,2,short,0
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,2,long,0
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,3,short,0
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,3,long,0
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,4,short,26
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,4,long,27
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,5,short,0
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,5,long,0
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,6,short,0
monkeyM_session-o080718002-4_lfp-5,M,o080718002-4,5,6,long,0
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,1,short,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,1,long,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,2,short,15
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,2,long,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,3,short,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,3,long,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,4,short,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,4,long,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,5,short,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,5,long,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,6,short,16
monkeyM_session-o080718005-9_lfp-8,M,o080718005-9,8,6,long,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,1,short,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,1,long,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,2,short,15
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,2,long,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,3,short,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,3,long,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,4,short,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,4,long,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,5,short,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,5,long,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,6,short,16
monkeyM_session-o080718005-9_lfp-5,M,o080718005-9,5,6,long,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,1,short,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,1,long,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,2,short,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,2,long,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,3,short,17
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,3,long,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,4,short,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,4,long,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,5,short,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,5,long,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,6,short,16
monkeyM_session-o080722004-9_lfp-5,M,o080722004-9,5,6,long,16
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,1,short,25
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,1,long,24
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,2,short,0
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,2,long,0
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,3,short,0
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,3,long,0
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,4,short,24
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,4,long,26
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,5,short,0
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,5,long,0
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,6,short,0
monkeyM_session-o080723001-3_lfp-6,M,o080723001-3,6,6,long,0
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,1,short,25
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,1,long,24
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,2,short,0
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,2,long,0
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,3,short,0
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,3,long,0
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,4,short,24
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,4,long,26
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,5,short,0
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,5,long,0
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,6,short,0
monkeyM_session-o080723001-3_lfp-5,M,o080723001-3,5,6,long,0
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,1,short,24
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,1,long,24
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,2,short,24
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,2,long,24
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,3,short,26
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,3,long,24
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,4,short,24
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,4,long,24
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,5,short,25
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,5,long,24
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,6,short,24
monkeyM_session-o080723006-11_lfp-7,M,o080723006-11,7,6,long,25
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,1,short,24
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,1,long,24
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,2,short,24
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,2,long,24
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,3,short,26
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,3,long,24
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,4,short,24
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,4,long,24
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,5,short,25
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,5,long,24
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,6,short,24
monkeyM_session-o080723006-11_lfp-5,M,o080723006-11,5,6,long,25
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,1,short,0
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,1,long,0
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,2,short,25
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,2,long,24
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,3,short,0
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,3,long,0
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,4,short,0
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,4,long,0
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,5,short,24
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,5,long,24
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,6,short,0
monkeyM_session-o080723012-14_lfp-6,M,o080723012-14,6,6,long,0
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,1,short,0
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,1,long,0
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,2,short,25
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,2,long,24
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,3,short,0
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,3,long,0
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,4,short,0
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,4,long,0
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,5,short,24
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,5,long,24
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,6,short,0
monkeyM_session-o080723012-14_lfp-5,M,o080723012-14,5,6,long,0
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,1,short,28
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,1,long,26
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,2,short,0
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,2,long,0
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,3,short,0
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,3,long,0
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,4,short,27
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,4,long,28
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,5,short,0
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,5,long,0
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,6,short,0
monkeyM_session-o080724001-3_lfp-5,M,o080724001-3,5,6,long,0
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,1,short,19
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,1,long,20
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,2,short,21
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,2,long,20
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,3,short,20
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,3,long,20
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,4,short,20
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,4,long,20
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,5,short,20
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,5,long,21
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,6,short,20
monkeyM_session-o080724004-9_lfp-7,M,o080724004-9,7,6,long,20
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,1,short,19
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,1,long,20
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,2,short,21
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,2,long,20
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,3,short,20
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,3,long,20
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,4,short,20
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,4,long,20
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,5,short,20
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,5,long,21
monkeyM_session-o080724004-9_lfp-5,M,o080724004-9,5,6,short,20
