lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,peri_go,direction,average_psd,ok,0.45689655172413796,0.4565330557001562,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,peri_go,delay,average_psd,ok,0.6293103448275862,0.6290622443667733,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,peri_go,condition,average_psd,ok,0.375,0.3306058128999757,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,direction,average_psd,ok,0.41379310344827586,0.41361879274457325,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,delay,average_psd,ok,0.5948275862068966,0.5940734122552305,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,condition,average_psd,ok,0.23214285714285715,0.2250019553633065,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,post_go,direction,average_psd,ok,0.39655172413793105,0.39583333333333337,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,post_go,delay,average_psd,ok,0.5517241379310345,0.5517241379310345,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,post_go,condition,average_psd,ok,0.21428571428571427,0.20454463382926477,4,112,28
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,pre_go,direction,average_psd,ok,0.45,0.44984717977215893,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,pre_go,delay,average_psd,ok,0.8583333333333333,0.8582447362935168,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,pre_go,condition,average_psd,ok,0.4583333333333333,0.4568844291301919,4,120,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,peri_go,direction,average_psd,ok,0.525,0.5233781618005714,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,peri_go,delay,average_psd,ok,0.6416666666666667,0.6410434782608696,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,peri_go,condition,average_psd,ok,0.3,0.25989944417881905,4,120,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,average_psd,ok,0.425,0.4249600666712966,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,delay,average_psd,ok,0.5083333333333333,0.5082991874435725,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,condition,average_psd,ok,0.35,0.2885778635778636,4,120,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,post_go,direction,average_psd,ok,0.475,0.47408695652173916,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,post_go,delay,average_psd,ok,0.525,0.5249670115980276,2,120,60
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,post_go,condition,average_psd,ok,0.275,0.2646035697282102,4,120,30
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,pre_go,direction,average_psd,ok,0.55,0.5494994438264739,2,120,60
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,pre_go,delay,average_psd,ok,0.7916666666666666,0.7909553341230576,2,120,60
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,pre_go,condition,average_psd,ok,0.325,0.3230756847503622,4,120,30
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,peri_go,direction,average_psd,ok,0.5083333333333333,0.5082991874435725,2,120,60
