time_ms,observed_lag_0,fitted_lag_0,observed_lag_1,fitted_lag_1,observed_lag_2,fitted_lag_2,observed_lag_3,fitted_lag_3,observed_lag_4,fitted_lag_4
-314.0,0.7048407196998596,0.7354718096721343,-0.0579134039580822,-0.36785743899348977,1.5224297046661377,0.12010046126591085,-0.1783004254102707,-0.8722382639475231,1.422693133354187,0.04390350748427725
-313.0,0.6369336247444153,0.6686569709134189,-0.22132374346256256,-0.4116328627468206,1.3079371452331543,0.00493674674383167,-0.13921432197093964,-0.7987090361072444,1.5382208824157715,0.049660562501416206
-312.0,0.5701587796211243,0.5768214657499314,-0.36651894450187683,-0.4395108651153835,1.063327670097351,-0.1204547716771924,-0.06476136296987534,-0.705753368330703,1.6096417903900146,0.04781043287024161
-311.0,0.5071889162063599,0.4626272108162923,-0.48861321806907654,-0.45263716085587513,0.8034257292747498,-0.2520417303928522,0.044390968978405,-0.5972042194182934,1.6302530765533447,0.039371232357999685
-310.0,0.44993406534194946,0.32962803587200395,-0.5849910378456116,-0.45273442098632904,0.5433331727981567,-0.38530037636749903,0.18437281250953674,-0.47732810652086544,1.5960301160812378,0.025689038411625294
-309.0,0.3993756175041199,0.18213643863570395,-0.655475914478302,-0.4419901206247009,0.29734185338020325,-0.5153947445207329,0.34799498319625854,-0.3506453123640864,1.5061124563217163,0.008363242963725388
-308.0,0.35558900237083435,0.02505802371989935,-0.7021793127059937,-0.42292563564990554,0.0779564157128334,-0.637373347852782,0.5249961018562317,-0.22174278160817038,1.3629909753799438,-0.010839606293346227
-307.0,0.31792643666267395,-0.13629946717061017,-0.7290259599685669,-0.39825289836747396,-0.1048782616853714,-0.7463749748515798,0.7026926875114441,-0.09508775767820732,1.1723711490631104,-0.030079431762130238
-306.0,0.28529655933380127,-0.296434518828067,-0.7410191297531128,-0.37072543456216295,-0.24427467584609985,-0.8378347242420583,0.8670079112052917,0.025149879188505215,0.9427164793014526,-0.04753934600013572
-305.0,0.2564753592014313,-0.44986882393083255,-0.7433657646179199,-0.3429908080248176,-0.33659279346466064,-0.9076813302412158,1.0037845373153687,0.13525904922406123,0.6845236420631409,-0.06152095906401834
-304.0,0.23039865493774414,-0.5913637253883993,-0.7406185269355774,-0.31745138556893776,-0.38133102655410767,-0.9525171466054,1.1002230644226074,0.2321259261706509,0.40942275524139404,-0.07053383460613702
-303.0,0.20640301704406738,-0.7161269789202334,-0.735984206199646,-0.2961399114892542,-0.380765825510025,-0.9697728521001936,1.1462440490722656,0.31334370256658517,0.12923620641231537,-0.07337492385968572
-302.0,0.18438835442066193,-0.8200011076560759,-0.7309080958366394,-0.28061566494482637,-0.33941689133644104,-0.9578299841033054,1.1355682611465454,0.3772892647916523,-0.1448667198419571,-0.06919426164933994
