distance,mean_direction_1,mean_direction_2,mean_direction_3,mean_direction_4,mean_direction_5,mean_direction_6,absolute_gap_1_4,absolute_gap_2_5,absolute_gap_3_6,sum_absolute_mean_difference
0.04298127442598343,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.0,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.12121212121212122
0.04304436594247818,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.0,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.0,0.15151515151515152
0.04308087006211281,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.0,0.12121212121212122
0.04354751482605934,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.0,0.15151515151515152
0.04367910325527191,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.12121212121212122,0.06060606060606061,0.0,0.18181818181818182
0.04400869086384773,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.0,0.15151515151515152
0.04425017908215523,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.18181818181818182
0.044488031417131424,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.15151515151515152
0.04555889219045639,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.18181818181818182
0.04575477913022041,0.15151515151515152,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.0,0.15151515151515152
0.046031590551137924,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.18181818181818182
0.04604920372366905,0.15151515151515152,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.15151515151515152
0.04620897024869919,0.15151515151515152,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.18181818181818182
0.04622815549373627,0.15151515151515152,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.15151515151515152,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.21212121212121213
0.04625535011291504,0.18181818181818182,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.15151515151515152,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.24242424242424243
0.046403877437114716,0.18181818181818182,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.15151515151515152,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.21212121212121213
0.046478815376758575,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.06060606060606061,0.15151515151515152,0.09090909090909091,0.12121212121212122,0.0,0.06060606060606061,0.18181818181818182
0.04668249562382698,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.21212121212121213
0.046786002814769745,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.18181818181818182
0.0469178780913353,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.15151515151515152
0.047087300568819046,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.12121212121212122,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.12121212121212122
0.047251101583242416,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.15151515151515152
0.0473286472260952,0.15151515151515152,0.15151515151515152,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.12121212121212122
0.04733923822641373,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.15151515151515152
0.04754437506198883,0.18181818181818182,0.12121212121212122,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.0,0.030303030303030304,0.12121212121212122
0.048623133450746536,0.18181818181818182,0.12121212121212122,0.030303030303030304,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.15151515151515152
0.048844337463378906,0.18181818181818182,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.0,0.12121212121212122
0.049025759100914,0.18181818181818182,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.15151515151515152
0.049051202833652496,0.18181818181818182,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.12121212121212122
0.04911616072058678,0.18181818181818182,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.0,0.09090909090909091
0.049239445477724075,0.18181818181818182,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.12121212121212122
0.04932935908436775,0.18181818181818182,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091
0.04958570748567581,0.18181818181818182,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.12121212121212122
0.04959384724497795,0.18181818181818182,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.15151515151515152
0.04978971183300018,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.09090909090909091,0.030303030303030304,0.0,0.030303030303030304,0.09090909090909091,0.12121212121212122
0.04994659498333931,0.15151515151515152,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.09090909090909091,0.030303030303030304,0.0,0.030303030303030304,0.12121212121212122,0.15151515151515152
0.05003505200147629,0.15151515151515152,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.09090909090909091,0.0,0.0,0.030303030303030304,0.15151515151515152,0.18181818181818182
0.05019373446702957,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.09090909090909091,0.0,0.0,0.06060606060606061,0.15151515151515152,0.21212121212121213
