raw_trial_index,held_out,success,normalized_error,nfev,reason,temporal_design_rank,temporal_condition,shape_rank,shape_condition,frequency_at_bound,phase_gap_mode_1,phase_gap_mode_2,phase_gap_mode_3,recording,monkey,fold,phase_gap_mode_4
46,True,True,0.643001322716207,18,,3,1.420571079592985,2,1.2441858191021338,False,0.0080327796745236,,,monkeyT_session-y070316009-12_lfp-8,T,0,
62,False,True,0.7943655588760061,9,,3,1.4143909862659938,2,1.2905923905138406,False,0.003718938374825,,,monkeyT_session-y070316009-12_lfp-8,T,0,
57,False,True,0.968452651913376,8,,3,1.424880394131103,2,1.2304595652778134,False,0.0039689127010005,,,monkeyT_session-y070316009-12_lfp-8,T,0,
35,False,True,0.770126669915405,22,,3,1.4222037640603042,2,1.0765385260133908,True,0.0079999999998854,,,monkeyT_session-y070316009-12_lfp-8,T,0,
55,False,True,0.7237459899155325,12,,3,1.4237337476956446,2,1.421024165478434,False,0.0044717374158373,,,monkeyT_session-y070316009-12_lfp-8,T,0,
47,False,True,0.9352235569571414,8,,3,1.4217205652791527,2,1.1883987594409482,False,0.0027707266480536,,,monkeyT_session-y070316009-12_lfp-8,T,0,
65,True,True,0.7107767383754218,14,,3,1.4142797330294803,2,1.2491321348203517,False,0.0022026897156575,,,monkeyT_session-y070316009-12_lfp-8,T,0,
49,False,True,0.9653049636885832,14,,3,1.4222742335583864,2,1.1935840500886683,False,0.0031738310413516,,,monkeyT_session-y070316009-12_lfp-8,T,0,
43,False,True,0.6873823319393604,10,,3,1.4233229874066784,2,1.2897701958224683,False,0.0025542700454979,,,monkeyT_session-y070316009-12_lfp-8,T,0,
40,True,True,0.7084615003244888,9,,3,1.4247295618945612,2,1.309806377518167,False,0.0030094423681825,,,monkeyT_session-y070316009-12_lfp-8,T,0,
38,False,True,0.7806006104163329,25,,3,1.4284564047962045,2,1.3438008400324226,False,0.0047383372410818,,,monkeyT_session-y070316009-12_lfp-8,T,0,
59,False,False,0.8097712036728457,120,The maximum number of function evaluations is exceeded.,3,1.4252897192541274,2,1.500827296363049,False,0.0078016869342445,,,monkeyT_session-y070316009-12_lfp-8,T,0,
60,False,True,0.7981847127234584,11,,3,1.4214753431829656,2,1.1761673741839296,False,0.0034077844030635,,,monkeyT_session-y070316009-12_lfp-8,T,0,
50,False,True,0.7035347327630151,7,,3,1.4233931483671118,2,1.3363032372888024,False,0.0029986666577022,,,monkeyT_session-y070316009-12_lfp-8,T,0,
44,False,True,0.5594481464948279,12,,3,1.4186078882065172,2,1.1980923269078994,False,0.0052153524052802,,,monkeyT_session-y070316009-12_lfp-8,T,0,
39,False,True,0.8677724890570806,31,,3,1.4255503477636728,2,1.2410633291488136,False,0.0030087662296898,,,monkeyT_session-y070316009-12_lfp-8,T,0,
61,False,True,0.668592426847355,20,,3,1.426438970312408,2,1.2861508805446462,False,0.0171837404013932,,,monkeyT_session-y070316009-12_lfp-8,T,0,
54,False,True,0.5711530820017081,18,,3,1.4242897118077258,2,1.1417077797122746,False,0.0063796279481938,,,monkeyT_session-y070316009-12_lfp-8,T,0,
45,False,True,0.6669242393521161,14,,3,1.4241215263025375,2,1.1385341386184158,False,0.0031114968503969,,,monkeyT_session-y070316009-12_lfp-8,T,0,
64,False,True,0.7753904215131725,18,,3,1.4256164491954308,2,1.300921667439657,False,0.00363878475182,,,monkeyT_session-y070316009-12_lfp-8,T,0,
84,False,True,0.6946566990794787,16,,3,1.4174537634520534,2,1.3138862054764822,False,0.0033837983425666,,,monkeyT_session-y070316009-12_lfp-8,T,0,
90,False,True,0.7923437074852342,5,,3,1.421410165353908,2,1.2608476427821045,False,0.004488026816686,,,monkeyT_session-y070316009-12_lfp-8,T,0,
83,True,True,0.7144293454430656,29,,3,1.41784964444424,2,1.3461850306563787,False,0.0159070667461724,,,monkeyT_session-y070316009-12_lfp-8,T,0,
78,False,True,0.4996004478767465,7,,3,1.4172988408082292,2,1.34558943269468,False,0.0041035687692652,,,monkeyT_session-y070316009-12_lfp-8,T,0,
98,False,True,0.8189919309213656,19,,3,1.4193512216546844,2,1.2770496955811474,False,0.0045153204021453,,,monkeyT_session-y070316009-12_lfp-8,T,0,
88,False,True,0.7842173922270742,25,,3,1.4222037661528175,2,1.1173028043580928,True,0.0079999703450122,,,monkeyT_session-y070316009-12_lfp-8,T,0,
95,True,True,0.7255478036328944,7,,3,1.4246977813487116,2,1.3284952341199132,False,0.0030243118892974,,,monkeyT_session-y070316009-12_lfp-8,T,0,
70,False,True,0.5807422962882663,10,,3,1.4188166164148075,2,1.336010648395228,False,0.0042225938924824,,,monkeyT_session-y070316009-12_lfp-8,T,0,
74,False,True,0.7236038156871135,7,,3,1.4191586263170248,2,1.268120615693124,False,0.0030684224126114,,,monkeyT_session-y070316009-12_lfp-8,T,0,
81,False,True,0.9308039138265636,8,,3,1.418849259438852,2,1.282683920540295,False,0.0046622379307504,,,monkeyT_session-y070316009-12_lfp-8,T,0,
96,False,True,0.9680126469755612,12,,3,1.4228178133080585,2,1.1945207786476804,False,0.0027047520569727,,,monkeyT_session-y070316009-12_lfp-8,T,0,
80,True,True,0.6718045603934331,34,,3,1.423725742434384,2,1.3950935090711702,False,0.0057601431706242,,,monkeyT_session-y070316009-12_lfp-8,T,0,
71,False,True,0.764763240162658,22,,3,1.4185903006437195,2,1.340524742782606,False,0.0064561415003918,,,monkeyT_session-y070316009-12_lfp-8,T,0,
97,False,True,0.7703100095007004,7,,3,1.4253542352405133,2,1.280972117679729,False,0.0030450782721844,,,monkeyT_session-y070316009-12_lfp-8,T,0,
87,False,True,0.8289442410355266,6,,3,1.4199734483873805,2,1.1691551540195195,False,0.002766949992317,,,monkeyT_session-y070316009-12_lfp-8,T,0,
86,False,True,0.7083399146059405,9,,3,1.4197732724594696,2,1.2880941757203983,False,0.0153419470773739,,,monkeyT_session-y070316009-12_lfp-8,T,0,
100,False,True,0.7263837635196059,16,,3,1.42009243160471,2,1.4204727365291614,False,0.0032417017183528,,,monkeyT_session-y070316009-12_lfp-8,T,0,
68,True,True,0.6820591731771478,18,,3,1.4205848897927889,2,1.3367145680793622,False,0.013624223841449,,,monkeyT_session-y070316009-12_lfp-8,T,0,
82,False,True,0.6871982447646185,6,,3,1.4218372529600023,2,1.2663354240376343,False,0.0033317579765741,,,monkeyT_session-y070316009-12_lfp-8,T,0,
92,False,True,0.8904985150287307,9,,3,1.4207802018302509,2,1.2569909657713831,False,0.0070673686606865,,,monkeyT_session-y070316009-12_lfp-8,T,0,
77,True,True,0.820941181181414,13,,3,1.416697433042101,2,1.232865233324573,False,0.0045903649254497,,,monkeyT_session-y070316009-12_lfp-8,T,0,
79,False,True,0.6212200400883429,14,,3,1.4183224984000262,2,1.3361645033592155,False,0.0067075412315746,,,monkeyT_session-y070316009-12_lfp-8,T,0,
69,False,True,0.7352058034225557,15,,3,1.4174850940578816,2,1.5180265572222909,True,0.0199999999999989,,,monkeyT_session-y070316009-12_lfp-8,T,0,
94,True,True,0.6576251744055902,15,,3,1.4249182313396669,2,1.437325132173926,False,0.0033256939006207,,,monkeyT_session-y070316009-12_lfp-8,T,0,
76,False,True,0.7686150271113806,14,,3,1.4243510910194954,2,1.4512285582342836,False,0.0025673549605331,,,monkeyT_session-y070316009-12_lfp-8,T,0,
85,False,True,0.9213621720589362,9,,3,1.4246020115137104,2,1.228923359381312,False,0.0065281995256514,,,monkeyT_session-y070316009-12_lfp-8,T,0,
75,False,True,0.8669130336722304,10,,3,1.4182531993861849,2,1.1876078140359088,False,0.0036666223917292,,,monkeyT_session-y070316009-12_lfp-8,T,0,
89,False,True,0.6946830129188325,10,,3,1.4249146306106373,2,1.2228690012277328,False,0.0041452381812687,,,monkeyT_session-y070316009-12_lfp-8,T,0,
