window_index,stage_name,original_trial_number,fit_status,usable,unusable_reason,elapsed_seconds,model,n_points,optimizer_success,optimizer_status,optimizer_message,nfev,cost,optimality,flags,cloud_variance_sum,normalized_3d_set_error,rms_3d_set_distance,mean_3d_set_distance,active_bounds,near_bounds,native_mse,native_mean_error,native_frac_inside,native_r_squared,native_hole_quality,native_frac_in_hole,R1,R2,minor_radius,R1_in,R2_in,center_x,center_y,center_z,direction_x,direction_y,direction_z,u_axis_x,u_axis_y,u_axis_z,v_axis_x,v_axis_y,v_axis_z
10,pre_GO,16,returned,True,,0.03795807505957782,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,36,2.5063467536790878,0.26821325825607445,active_optimizer_bound;near_optimizer_bound,577.5269775390625,0.004661498758398018,0.09569191793970154,0.07851567415439085,1,1,0.009156943158978572,0.01417440419165333,0.8673469387755102,0.9987382148320693,0.21166845013802302,0.06802721088435375,3.12687425791039,1.207915539658695,0.8543128898608072,0.6618606279485848,0.2556776101772714,0.12319983303967019,0.09026844442643506,0.08220763658453671,-0.4345942409628097,0.7841069637111386,-0.4430622023836143,0.5540529613161136,0.6206105216835583,0.5548584472011819,0.7100374368841842,-0.004341639574681284,-0.7041505438375674
11,post_GO,16,returned,True,,0.05121587705798447,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,43,2.435189788339301,5650043.220351186,,879.4940185546875,0.003332907050153062,0.09985145114592388,0.0814491287669554,0,0,0.009970312295946823,0.012779283798297179,0.8639455782312925,0.9992268236922659,0.2253437051291167,0.061224489795918366,3.5389023295988706,1.0136131776541835,0.8816586987976504,0.7974693630420974,0.22841134902035581,0.6322579687492167,0.6288033756735405,0.562452045317209,0.4284018475531357,-0.8005151662116154,0.4191030012749663,-0.5620003609782749,-0.5992491769053512,-0.5701368416762311,0.7075503171305996,0.008711638328600049,-0.7066092669106595
12,pre_TC,566,returned,True,,0.03727359790354967,one_torus,294,True,3,`xtol` termination condition is satisfied.,36,3.4654327686639497,0.39708325733935207,,3061.94873046875,0.0010138599511390434,0.10275767661316795,0.08005792005331558,0,0,0.010559140102936404,0.006059972699160662,0.9387755102040817,0.9999182749887217,0.1067923785604295,0.027210884353741496,8.237103378121454,2.0128410739016482,2.288832125969786,0.8796598621978458,0.21495608594611237,-0.6020736870525801,-0.3641447662529811,-0.10269431595712798,0.41344950576841455,-0.8082666758673888,0.41924275409587264,0.5754568787979837,0.5887798749730261,0.5676157498421187,-0.7056265916348652,0.006575675492090226,0.7085533668451416
13,post_TC,566,returned,True,,0.03056933102197945,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,29,2.2640977644530476,0.2108299427551552,,2076.6103515625,0.0012203870991392108,0.09284374414295433,0.07283177336252253,0,0,0.008619960826482368,0.008780074569460656,0.8877551020408163,0.9997703440269471,0.2266767431950345,0.03741496598639456,5.353775701535105,1.3258629603348155,1.2913799810693316,1.2135764398209155,0.30054229777167935,-1.2506114245789883,-1.266688367632538,-1.232528183003093,0.41808099715198777,-0.8071310693627934,0.4168305611268201,0.5706177781602642,0.5903717367650895,0.5708384742415455,-0.7068264504573436,-0.0008057898641425204,0.7073865418811467
14,pre_SC,566,returned,True,,0.08104465797077864,one_torus,294,True,3,`xtol` termination condition is satisfied.,61,2.1550113089991734,5500672.127577402,,866.5859985351562,0.0020101264418521405,0.07697396480501663,0.06261361082863069,0,0,0.005924991257803939,0.008387895793782194,0.8843537414965986,0.9996037424071329,0.1714500268853163,0.04081632653061224,3.934037833512338,1.101066750460118,1.042958941919945,0.6744908923237133,0.18877792396896306,0.05506996924241226,0.1212695162243701,0.14337681861180407,0.4252399109263094,-0.7994300618566723,0.4243613959288863,-0.5658199052195007,-0.6007591652395752,-0.5647444202788053,0.7064126648150141,3.9742152192028375e-05,-0.707800215744183
15,post_SC,566,returned,True,,0.03704243106767535,one_torus,294,True,2,`ftol` termination condition is satisfied.,31,2.7051511134308774,0.08233938626152816,,1090.974853515625,0.001768292161390423,0.08100479287377346,0.06634212945646334,0,0,0.006561776468522941,0.00980683614310777,0.8435374149659864,0.999706902140862,0.09708987740812113,0.09183673469387756,5.140910229881193,1.2241283768691094,1.4367644471807093,0.4991303439854179,0.11885047404204722,0.16884753251325998,0.2151158893365763,0.23404534297526736,0.42704293634469376,-0.8008927297232195,0.41976799067366116,0.5657395122267417,0.5987900498954295,0.5669120570685349,-0.7053886409787473,-0.004616451207642129,0.7088057234210255
16,pre_GO,566,returned,True,,0.0352072820533067,one_torus,294,True,2,`ftol` termination condition is satisfied.,26,2.108972219773437,0.00044335012119529893,active_optimizer_bound;near_optimizer_bound,1134.73486328125,0.0018526272335265032,0.08456050264338605,0.06838477998154358,1,1,0.007150478607302098,0.010638788670863906,0.8775510204081632,0.9996420088060792,0.2128899309878973,0.07142857142857142,4.262785796175942,1.199302531475451,1.074816180131904,0.907504173964298,0.2553194331594792,-0.6997523240164857,-0.7376769562618091,-0.6936202605235838,0.4238440116362497,-0.8010085141115392,0.42277844566681183,-0.5677098670997235,-0.598652739417031,-0.5650844223512969,0.7057349081602665,-0.0005078467196070272,-0.70847581574372
17,post_GO,566,returned,True,,0.046759751974605024,one_torus,294,True,2,`ftol` termination condition is satisfied.,37,1.6779723238140867,95986.7640233056,,616.9749755859375,0.0028331085071999725,0.07710662844315526,0.052818684112430375,0,0,0.005945432149870799,0.012179399040527584,0.8163265306122449,0.9987374006411485,0.2582090413106572,0.08163265306122448,3.0805116452270633,0.6311153270973108,0.6883128325243523,0.7954159586606536,0.16295968356631135,-0.5360815949372671,-0.5160152251943374,-0.4677067926531839,-0.4161709738098844,0.8079364437093415,-0.41718152342090287,-0.5704404928434883,-0.5892696194222522,-0.5721529164029774,-0.7080955900730104,-0.00013620256217543571,0.7061165744875398
18,pre_TC,673,returned,True,,0.027926162001676857,one_torus,294,True,2,`ftol` termination condition is satisfied.,22,2.500578790807838,0.022636922209973515,,1068.7633056640625,0.0027318640192527076,0.09965443728308482,0.07961220981483234,0,0,0.009931006870208285,0.010809909977220936,0.8639455782312925,0.9995495859777364,0.21221817915588007,0.07482993197278912,3.614465518168123,1.3633282167943404,0.9803538530787222,0.7670552908875659,0.28932303176000784,-0.07506484071316079,-0.14863881087004985,-0.17058188682850917,-0.42957897786375493,0.7923733394370578,-0.4331355362081753,0.5624393548942058,0.6100243642728097,0.5581507386519738,0.7064869948144752,-0.003842647762668358,-0.7077155927448426
19,post_TC,673,returned,True,,0.04233499302063137,one_torus,294,True,3,`xtol` termination condition is satisfied.,39,2.7719370928904117,4094136.6778523475,,868.5010986328125,0.003082473753057253,0.09542479036273657,0.07138800129202064,0,0,0.009105890615772222,0.013419698389745787,0.8945578231292517,0.9989871500311619,0.15035868892822718,0.04081632653061224,3.948022703272866,1.1935859561831226,1.0921307806094926,0.5936195175231338,0.1794660194948842,-0.3157915661182992,-0.4190893825712761,-0.48498538395081153,0.42741824739762735,-0.7921228870512353,0.43572350590787506,0.5600758078610587,0.6103442337597395,0.5601740852297784,-0.7096680429881259,0.004609568828926049,0.7045211285934688
20,pre_SC,673,returned,True,,0.04019835498183966,one_torus,294,True,2,`ftol` termination condition is satisfied.,35,1.8888648176671818,0.15938395061612193,,907.3880615234375,0.0022129631278037807,0.08264373837371701,0.06487122008766397,0,0,0.006829987492383386,0.00893778809533002,0.8809523809523809,0.9995161363686308,0.24244828268335475,0.05442176870748299,3.8105087204038437,1.0147699129674288,0.913849528810354,0.923851295412102,0.24602922271775504,-0.6198100534909944,-0.6126454045033862,-0.5581279312583898,-0.42732927843207974,0.7981377998949784,-0.4246948789107265,0.5644931049430447,0.6024733554162373,0.5642458599611174,0.7062132979948396,0.001381445345746581,-0.7079977890798873
21,post_SC,673,returned,True,,0.03379265498369932,one_torus,294,True,2,`ftol` termination condition is satisfied.,32,3.5021501366129337,0.07374161191147159,,1453.2906494140625,0.002733148471202371,0.11623426843535953,0.0931837177076548,0,0,0.013510405158703217,0.0090895322012826,0.9183673469387755,0.9996838504854824,0.15443659025881587,0.047619047619047616,6.029181323895441,2.427004228726827,1.7875602723198019,0.9311262057146996,0.37481825762836063,0.7100021844292137,0.9257841815972111,1.0001944240942278,-0.44557780793054785,0.7862558625398817,-0.42809127029307964,0.5538670466219714,0.6177920382615235,0.5581794443769201,0.7033432389270504,0.011606725695485055,-0.7107556346398077
22,pre_GO,673,returned,True,,0.061277864035218954,one_torus,294,True,2,`ftol` termination condition is satisfied.,40,3.1233916474518377,0.1264073480706867,,1576.85302734375,0.0018975484850997165,0.10088309178633884,0.07839481544431924,0,0,0.010177398208370866,0.009622790657001137,0.9183673469387755,0.9995640584085433,0.15466360887618733,0.03741496598639456,5.467018019891192,1.6527019569562122,1.5046395977600246,0.8455487367476741,0.2556128490596317,0.27440199134644594,0.3181206856228295,0.31532135848864296,-0.41706721910400646,0.8028857789115968,-0.4259452556021765,0.5683718252147931,0.5961068366060756,0.567106786814884,0.7092308531424303,-0.005573631856299352,-0.7049542762312963
23,post_GO,673,returned,True,,0.028931656037457287,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,30,2.6058622501773714,1.1025352227419418,,1193.6182861328125,0.0019495920811985728,0.08896740897230888,0.06323395841238859,0,0,0.007915199859246066,0.014731257523830801,0.8809523809523809,0.9991467828571767,0.15208953692639052,0.06462585034013606,4.032921994045868,1.0739862737913104,1.0825502385640184,0.6133652385348436,0.16334207504626058,-0.2662925903388413,-0.2753707606766003,-0.27095681254882326,-0.4331677190852719,0.8077760824280942,-0.39982937335704555,0.5709589075140313,0.5891710518750773,0.5717371752482068,0.6974035080719978,0.019371945914568454,-0.7164168302310842
24,pre_TC,263,returned,True,,0.04985759302508086,one_torus,294,True,2,`ftol` termination condition is satisfied.,29,2.828262718454388,9.56549035218135e-05,near_optimizer_bound,1373.23095703125,0.002098388950591259,0.09900135137613082,0.07899535738263445,0,1,0.00980126757430012,0.008221733501625587,0.9217687074829932,0.9995686409329299,0.1640207030233827,0.027210884353741496,5.379615659705058,1.2901868831089298,1.393954210178572,0.8823683425005864,0.2116173595991129,-0.9317745901129427,-0.9933309980364801,-0.9833392157563882,0.4222304312208172,-0.8035505040500773,0.4195569691848507,0.5671226468733952,0.5952316457126218,0.5692725106164519,-0.7071727980859327,-0.002423918761450156,0.7070366031989791
25,post_TC,263,returned,True,,0.039002357982099056,one_torus,294,True,3,`xtol` termination condition is satisfied.,37,1.8349966148724237,643698.1531565881,,735.24609375,0.0022741341908146377,0.07541378553807601,0.0620668410025389,0,0,0.005687239049182923,0.014960785111697763,0.8129251700680272,0.9993420893248318,0.22304558919221723,0.11904761904761904,3.468502047023004,1.0790769794866335,0.8833153957858334,0.7736340826928806,0.24068336067342366,0.14130561403740446,0.0537444209507377,-0.05869378979553382,-0.43140377551315695,0.7915922004467225,-0.4327500094330821,-0.5609106442047792,-0.611047194223761,-0.5585701170372874,-0.7065904271139245,0.0017648291920231247,0.7076205577051057
26,pre_SC,263,returned,True,,0.03205388004425913,one_torus,294,True,2,`ftol` termination condition is satisfied.,20,2.7544117687194998,0.00030291621403963007,,912.4417724609375,0.002956860955763965,0.09579533617732075,0.07649399216818868,0,0,0.009176746433325897,0.008092592420666518,0.8707482993197279,0.9996049411879441,0.14672104941690398,0.061224489795918366,4.069114342665121,1.1231034686692194,1.1076025413135095,0.5970247265533487,0.16478291952695331,0.6707659519648621,0.6546368236750282,0.6131095206281278,-0.419057878837047,0.800305930518671,-0.42883669591203055,-0.5671039961454227,-0.5995562245591428,-0.5647347971803041,-0.7090723177072648,0.006538437733665439,0.7051054510434952
27,post_SC,263,returned,True,,0.02210470603313297,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,23,2.1415289692553587,5.688051067239862,,640.7261962890625,0.003199017873426647,0.08349700703221662,0.06389690956524086,0,0,0.006971750183338032,0.011751308995505055,0.8503401360544217,0.9990661589843586,0.19898377043338875,0.08843537414965986,3.0781213762510835,0.9977937041121739,0.8162185324265011,0.6124961972982512,0.19854475335900196,-0.3657001190245539,-0.32940549537092767,-0.26387279480260506,-0.4334213877522803,0.7937120486191657,-0.4268103613023057,0.5614335041745857,0.6082833183333118,0.5610559909899014,0.7049385228708861,0.003548029457600592,-0.7092595367406639
28,pre_GO,263,returned,True,,0.03511617798358202,one_torus,294,True,2,`ftol` termination condition is satisfied.,21,2.7491643752215253,0.00037983549191627277,near_optimizer_bound,1364.90869140625,0.0020951883973900137,0.09862560370699172,0.07483154222167789,0,1,0.009727009706568578,0.009004214131780106,0.9081632653061225,0.9995758714236068,0.17037702997227513,0.04081632653061224,4.890487734661049,1.3389846003633488,1.2920283350720672,0.8332267753475598,0.22813221938856776,0.34241483242012805,0.3224520434910854,0.2674867005994232,0.42150923076666325,-0.8012809504669879,0.4245925185360753,0.5671027594515912,0.598284291735284,0.5660833564795916,-0.7076188441521108,0.0021782287647861566,0.7065909896950845
29,post_GO,263,returned,True,,0.037302421987988055,one_torus,294,True,3,`xtol` termination condition is satisfied.,36,1.6008526791250421,1.4274697811367305,,623.5370483398438,0.0034061600472219096,0.08499433718667508,0.05794746815332118,0,0,0.007224037353802219,0.02822137411694664,0.6802721088435374,0.9975213287066582,0.2981369498929126,0.14965986394557823,2.575382905636572,0.5254435341822064,0.5440888757258875,0.7678168042931325,0.1566541326220962,0.026556430056353126,0.018850142906726677,0.014948691512924949,-0.41848907220996995,0.8094335549461437,-0.41192744090107664,0.5701639156668379,0.5871849298688844,0.5745667649667289,0.7069512046177671,0.005583749718834605,-0.7072402816770023
30,pre_TC,389,returned,True,,0.050306163961067796,one_torus,294,True,2,`ftol` termination condition is satisfied.,42,2.5832779295894177,0.24998297782517168,,637.1243896484375,0.0032754056181954244,0.08425021054786713,0.0649607017731169,0,0,0.0070980979773599415,0.010632307874660617,0.8843537414965986,0.9993417373867828,0.1335835260668935,0.06462585034013606,3.3895501820841822,1.1010575512995524,0.9726841295437246,0.4527880651036196,0.14708315010521708,-0.12569547287061242,-0.08623006792650174,-0.01087556003537711,0.42953070365244084,-0.7897654086609288,0.437920054235799,0.5647755598617843,0.613324778611872,0.5521424480344783,-0.7046502264250736,0.010164409585098594,0.709482024560791
31,post_TC,389,returned,True,,0.03187973611056805,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,32,1.685776355286326,681609.8694469322,,728.9312133789062,0.0013960575764561142,0.05883303780406891,0.04590026947072977,0,0,0.0034613263372550015,0.008136101335337188,0.891156462585034,0.9996341745887828,0.18875838529124656,0.05442176870748299,3.5238810592161953,1.266370100382367,0.9715127713932399,0.6651620986962454,0.23903797532935725,-0.12064331922519014,-0.21930698702539506,-0.27833715333452214,0.43187815717278116,-0.790730452855894,0.433850905591757,0.5584116970660541,0.6121642915299208,0.5598493161141485,-0.7082779355133966,0.0004807295273173116,0.705933520214193
32,pre_SC,389,returned,True,,0.02681166701950133,one_torus,294,True,2,`ftol` termination condition is satisfied.,14,1.7912624267822723,0.00013989185412674465,active_optimizer_bound;near_optimizer_bound,632.6099853515625,0.003160086744245939,0.08246010020492596,0.05984062723736372,1,1,0.0067996681258064295,0.013248829343254775,0.8707482993197279,0.9987943702884959,0.26020742927935586,0.06462585034013606,2.8856699988127366,0.8822063017627957,0.6968617236399559,0.7508727721398842,0.22955663387582428,-0.06291626223621676,-0.04911327426914314,-0.034896605008534136,-0.43218960939798257,0.7977897466497654,-0.42040892196554225,0.5620038300164084,0.6028761688792856,0.566296759696118,0.7052402686840502,0.008476151058707273,-0.7089177091085246
33,post_SC,389,returned,True,,1.1711797510506585,one_torus,294,True,2,`ftol` termination condition is satisfied.,675,2.700305135312523,0.027133574151340656,,1117.2783203125,0.001843623946412762,0.08370341767045195,0.0690244691694987,0,0,0.007006262129714127,0.008476221697758217,0.9081632653061225,0.9996901431975159,0.10612725097460549,0.05102040816326531,4.517560552346885,1.370976647467012,1.3159007336339523,0.4794362825320014,0.14549798274608702,-0.005234125225520854,0.18702860569216573,0.3458202311700956,0.4246591768545153,-0.7991373179484478,0.42549280907550513,0.565254819594023,0.6011481999932242,0.5648963007213227,-0.7072139509633947,0.0006234629600512234,0.7069993202646538
34,pre_GO,389,returned,True,,0.02941792900674045,one_torus,294,True,2,`ftol` termination condition is satisfied.,20,4.442289037220935,0.0003301145454475962,,923.642333984375,0.00688703327839584,0.1470937908423492,0.11813753070426015,0,0,0.021636583304372774,0.010897935444150948,0.8775510204081632,0.9993840603725175,0.18567298425894813,0.05102040816326531,3.5298685166545143,1.2963360464168303,0.9825271898003705,0.6554012215291359,0.24069458234072738,-0.12271672789763358,-0.15344513690556624,-0.18436158625088175,-0.43575313542306005,0.7890569658359556,-0.43302229692495176,0.552560726714351,0.6142887874385393,0.5633168991945807,0.7104898649946758,0.006195989988467328,-0.703680155643109
35,post_GO,389,returned,True,,0.04221585707273334,one_torus,294,True,3,`xtol` termination condition is satisfied.,38,2.325859373252297,0.07892628959563017,,732.3045654296875,0.0031189679736670782,0.08814093705065751,0.07009989835901502,0,0,0.007768824784167969,0.015082717266716722,0.8503401360544217,0.9990865246119419,0.21761826676392146,0.07142857142857142,3.5994566328527973,0.9356946578705377,0.887054881830922,0.7833075137335441,0.20362424966610346,0.07402597117089958,0.026087814531358576,-0.03411523806439219,0.4217048543995181,-0.8029455830705543,0.4212403190612373,-0.5674554513049316,-0.5960521054461501,-0.5680811547442214,0.7072194331029477,0.0005274652877943287,-0.7069939145564943
36,pre_TC,684,returned,True,,0.046010332996957004,one_torus,294,True,2,`ftol` termination condition is satisfied.,41,2.0219207437090865,0.10347331020274682,,760.3538818359375,0.0024751944446713696,0.08000900681238433,0.06173365845424863,0,0,0.006401441171104162,0.012714464361512646,0.8639455782312925,0.9993300364029403,0.23339857336255157,0.08503401360544217,4.047287994626117,1.230794049461177,1.011546306226629,0.9446312439333515,0.28726557524742746,0.11431544569785033,-0.006411533685673134,-0.12316982354742759,0.43553426771453047,-0.7889359315265841,0.4334627983946889,-0.5546179635120735,-0.6144626226974387,-0.561101238508262,0.7090196162267824,0.00397256252350615,-0.7051775680994277
37,post_TC,684,returned,True,,0.057511472958140075,one_torus,294,True,3,`xtol` termination condition is satisfied.,43,2.5078114713249127,0.17342770356505466,,989.520263671875,0.0023635609153953283,0.08919121513829328,0.0682473107854444,0,0,0.007955072857845318,0.010680440717581067,0.9047619047619048,0.9994167540801482,0.1976064392331821,0.05102040816326531,4.676362297817867,1.337649956731312,1.206401176855685,0.9240793022362879,0.2643282448901512,0.036741252967076025,0.13796446550223396,0.22420580316283956,0.42630973714771,-0.7980916444167355,0.42580480871499543,0.5647118505877479,0.602536078469257,0.5639599276071401,-0.7066544656457621,3.541301856564074e-05,0.7075588066915857
38,pre_SC,684,returned,True,,0.04048473807051778,one_torus,294,True,2,`ftol` termination condition is satisfied.,25,2.372952191717739,0.0005371242785410623,,1290.7603759765625,0.002053812220267248,0.09495755288042555,0.07805156137414647,0,0,0.009016936849038815,0.007577442171022105,0.8945578231292517,0.9997702345828082,0.2198828659933624,0.05442176870748299,5.006780241203857,1.5175161883420383,1.272428858006699,1.1009051888350623,0.3336758086840372,-0.7941921631111648,-0.9050634413642417,-0.9216598042924371,-0.43176033407772696,0.7943047813751797,-0.4273908377600274,0.5609702639556298,0.6075118278489483,0.5623537516360864,0.7063252628024423,0.0030484926058000333,-0.7078808726176271
39,post_SC,684,returned,True,,0.05368307593744248,one_torus,294,True,3,`xtol` termination condition is satisfied.,48,2.5555907834454974,1801518.2252863622,,760.3392333984375,0.0038407042252190547,0.09966334669543603,0.0796029625492292,0,0,0.00993278267453468,0.011793906119792714,0.8945578231292517,0.9991254273106013,0.22760036715885634,0.04421768707482993,3.8432072039145764,1.2741139308146539,0.9881542413986948,0.8747153706787468,0.28998879845570436,-0.6949611710287347,-0.8404461552020799,-0.8635303039958234,0.43603939972968975,-0.7917876853713879,0.42771708310175255,-0.5591027166356601,-0.6107730709130157,-0.5606785247324076,0.705176427663516,0.005340144251978153,-0.7090117691019594
40,pre_GO,684,returned,True,,0.03597869409713894,one_torus,294,True,3,`xtol` termination condition is satisfied.,33,2.1022252622462507,2953958.927096015,,1091.396484375,0.0017884843669426142,0.08148171929783188,0.06405969204207043,0,0,0.006639270579730669,0.010439378491103149,0.8775510204081632,0.9995143421988756,0.1988401959921095,0.061224489795918366,3.858860883868572,1.5146651281248544,1.0762632616499195,0.7672966544549107,0.3011763109388378,-0.19202943916970894,-0.23935188091139262,-0.28170095642966847,-0.4317561026815209,0.7905003147912213,-0.4343914365082784,0.5610976552593201,0.6124526521756029,0.5568403452548705,0.7062266555844755,-0.0033167992064482557,-0.7079780432915915
41,post_GO,684,returned,True,,0.03431384696159512,one_torus,294,True,2,`ftol` termination condition is satisfied.,32,2.2093620952963553,0.12438161824021174,,464.9013977050781,0.0052121491343552475,0.09078522568541608,0.07586714803391582,0,0,0.008241957202751931,0.018165628765831658,0.7925170068027211,0.9984180684836282,0.23873147697137884,0.12585034013605442,2.98987507474006,0.982666883366154,0.7560427872791068,0.7137772925528449,0.2345935164369421,-0.037358206081231395,-0.001086985937918213,0.04290690356624366,-0.4291693900950346,0.7904417216182444,-0.4370532225369958,-0.5636194752767159,-0.6124788155084622,-0.5542587731738224,-0.7057950989433839,0.008460808316470642,0.7083655080734317
42,pre_TC,437,returned,True,,0.03719596203882247,one_torus,294,True,2,`ftol` termination condition is satisfied.,30,3.4307083701580945,0.019501415786538797,,2224.583984375,0.0018005038496249717,0.11672066817778323,0.0961494094453329,0,0,0.01362371437986818,0.007855600165894537,0.8945578231292517,0.9998499486690239,0.1524737689897117,0.04081632653061224,6.76515298185694,1.441460373544683,1.738830021615512,1.031508372935867,0.219784896003708,-0.41574639636549693,-0.48097175872992737,-0.4933673261175201,-0.4128770135222788,0.8043774627797914,-0.4272112698379734,0.5736787461708406,0.5939926850562887,0.5639728595326844,0.7074074270850335,-0.012230595679228662,-0.7067001801558171
43,post_TC,437,returned,True,,0.044799848925322294,one_torus,294,True,2,`ftol` termination condition is satisfied.,40,3.203278514991988,0.22681985472967084,,1477.67529296875,0.0019287000569190229,0.09845736018369773,0.07963069684525985,0,0,0.009693851774342387,0.008121181188705128,0.9047619047619048,0.9997220860935085,0.10094468837440265,0.034013605442176874,5.630925477818247,1.467115100581783,1.5953827710361115,0.5684120176179482,0.1480974766376348,-0.6956604190266135,-0.5547186492128677,-0.3860570402995502,0.42096960719005777,-0.8023462045307059,0.42311364655026645,0.5670431415124118,0.5968581431086261,0.567646397563358,-0.7079877580045258,0.0009618103515372832,0.7062240504504026
44,pre_SC,437,returned,True,,0.046646837959997356,one_torus,294,True,2,`ftol` termination condition is satisfied.,41,2.1136207672744054,0.13029883764020356,,782.572021484375,0.0025439929099087912,0.08228988237933153,0.06862717522746044,0,0,0.006771624742004218,0.013245274886894712,0.7925170068027211,0.9994635113982475,0.19254512901420467,0.12244897959183673,3.1280730986983407,1.0435183446139744,0.842092957666234,0.6022952383549276,0.20092437429245125,-0.503265785745185,-0.5392146802020167,-0.5373765433555429,-0.42575972695417114,0.798226285341862,-0.42610263117305724,0.5660527520386229,0.6023556373686475,0.5628072210248476,0.7059128393871708,-0.0015759182750329271,-0.7082969572629357
45,post_SC,437,returned,True,,0.030328358057886362,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,29,2.1961178968996666,690640.4068206348,,941.5665283203125,0.0024617206597605267,0.08879146583878254,0.07429899553943996,0,0,0.007883924405799688,0.012312145250325686,0.8537414965986394,0.9995122479296736,0.21157451323046306,0.061224489795918366,3.796633626659288,1.1369522188456793,0.9724412054403192,0.803270911475058,0.24055011226863285,0.52585623926904,0.555566761650285,0.5321575382781657,-0.42881249372060826,0.7943538056261292,-0.43025791882994097,0.5636348658200526,0.6074503089712576,0.5597498192592248,0.7059997048578672,-0.0024806484915215633,-0.7082077824492371
46,pre_GO,437,returned,True,,0.03794787800870836,one_torus,294,True,2,`ftol` termination condition is satisfied.,36,1.8207507419929319,0.23846795747282745,,879.2459716796875,0.0022761207925567246,0.08250479346849185,0.06840433587169271,0,0,0.006807040945278496,0.013945129707014269,0.8163265306122449,0.9994631453487378,0.2528652295040789,0.10204081632653061,3.6657361227629854,0.9638639045757589,0.8647337884783308,0.9269372059841076,0.24372766744131336,-0.5655542588917559,-0.6566784076523245,-0.7061303906812307,0.4157585996406112,-0.8021630149196127,0.428578212604665,0.5675668130660152,0.5970573910203711,0.5669130308363308,-0.7106424554789957,0.0075478024590333375,0.7035128507332493
47,post_GO,437,returned,True,,0.028192566009238362,one_torus,294,True,2,`ftol` termination condition is satisfied.,28,2.047736289934803,0.221599417573964,,927.013916015625,0.0016277752142809844,0.0716418310657137,0.05543659941575152,0,0,0.00513255195844826,0.009615646069676962,0.8741496598639455,0.9994474151119599,0.16085817315228057,0.03741496598639456,4.179082585753464,0.858185639162019,1.0567456151443382,0.672239590196972,0.13804617414115766,-0.005812457620471745,0.006628315146326457,0.031177947491804393,-0.419963430244964,0.8050126776355669,-0.419029003891639,-0.5693060351430672,-0.5932574227989814,-0.5691539937851542,-0.7067682474509112,-0.0004681227521365083,0.7074449980417252
48,pre_TC,56,returned,True,,0.038593963952735066,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,37,2.2818749968121637,447197.725761798,,794.4686279296875,0.0030208669698032443,0.0903504898107353,0.0715531942483826,0,0,0.008163211009039783,0.011376703065313841,0.8707482993197279,0.9991349351616043,0.20746294312071786,0.06462585034013606,3.572835035723704,1.1736979708530397,0.9404508248531067,0.7412308717962622,0.2434988353680543,-0.12819789070402188,-0.0911462018623318,-0.05238842149078568,0.43495400233891235,-0.7912919643876049,0.42973485190801924,-0.5581271818128164,-0.6114244972840219,-0.5609404006137055,0.7066180472994711,0.004136570498354466,-0.7075830862967222
49,post_TC,56,returned,True,,0.030380108044482768,one_torus,294,True,2,`ftol` termination condition is satisfied.,27,2.2061720484737544,0.09479254594304122,active_optimizer_bound;near_optimizer_bound,629.839599609375,0.0028632080429766087,0.07831911451615318,0.06309832694395837,1,1,0.0061338836985943175,0.010968110188133866,0.8639455782312925,0.9992899688819502,0.16150934571606498,0.06462585034013606,2.873492471526187,1.095243550616403,0.8319370159715848,0.46409588899639453,0.17689206925985676,0.4005052677956293,0.3331226442571487,0.23087715354465976,0.4290267328262183,-0.7902931605081142,0.4374617502980811,0.5608380822378267,0.612694984283011,0.5568352554788873,-0.7080937141583009,0.0064479987090214595,0.7060890278712388
50,pre_SC,56,returned,True,,4.334199420991354,one_torus,294,True,2,`ftol` termination condition is satisfied.,2730,1.9716250234348842,0.2731471691680621,,1242.02734375,0.0017803247104403587,0.08672444380606807,0.0684305883319848,0,0,0.007521129153471859,0.012932018018271487,0.8571428571428571,0.9995156468194377,0.2501066732556797,0.07482993197278912,4.512912592268412,1.2787460830541375,1.0857815478512272,1.1287095551461683,0.3198229287714723,0.18741736341607032,0.16522016633048417,0.11971361246788072,-0.4227836231625593,0.7993174958201948,-0.4270193776174902,-0.5668570594556247,-0.6008969359139672,-0.56355651584604,-0.7070552185856066,0.0037964831005652486,0.707148148965213
51,post_SC,56,returned,True,,0.04081836505793035,one_torus,294,True,2,`ftol` termination condition is satisfied.,35,3.398016794048758,0.18782510944913847,,792.86328125,0.004185816729786198,0.10624673483721507,0.08446625809733573,0,0,0.01128836866356949,0.009963681276580524,0.891156462585034,0.9994510117869322,0.11643354579677925,0.06462585034013606,4.287170866150827,1.2894105116643806,1.2318200586429358,0.4991705053827066,0.15013063786075825,-0.05379937302291717,-0.00628433427016866,0.030042659203266892,0.42945119550639954,-0.7932380235463793,0.43167708843288355,-0.5608209561807199,-0.6089105466925205,-0.5609882362698515,0.707849931683934,-0.0011764887651249637,-0.7063618690779079
